insee_code;school_name;secteur;ips_score
14720;ECOLE PRIMAIRE;public;105.9
14221;ECOLE PRIMAIRE FRANCOISE GIROUD;public;109.1
14431;ECOLE ELEMENTAIRE ALBERT CAMUS;public;83.5
14118;ECOLE PRIMAIRE PIGACIERE;public;129.6
14407;ECOLE ELEMENTAIRE PIERRE RASSE;public;126.9
14118;ECOLE PRIMAIRE SENGHOR;public;71.8
14327;ECOLE PRIMAIRE CLAUDIE HAIGNERE;public;97.0
14118;ECOLE PRIMAIRE AUTHIE SUD;public;78.2
14118;ECOLE PRIMAIRE PAUL GERNEZ;public;76.7
14333;ECOLE PRIMAIRE H CAUBRIERE;public;109.8
14118;ECOLE PRIMAIRE LOUIS LE CHATELIER;public;74.0
14643;ECOLE PRIMAIRE DES AULNES;public;105.0
14327;ECOLE PRIMAIRE POPPA DE VALOIS;public;84.3
14516;ECOLE PRIMAIRE PAUL LANGEVIN;public;94.7
15196;ECOLE ELEMENTAIRE;public;101.6
15215;ECOLE ELEMENTAIRE;public;110.2
15156;ECOLE ELEMENTAIRE;public;98.9
15119;ECOLE ELEMENTAIRE;public;98.2
15095;ECOLE ELEMENTAIRE;public;104.1
15053;ECOLE ELEMENTAIRE;public;103.4
15014;ECOLE ELEMENTAIRE TIVOLI;public;85.5
15014;ECOLE ELEMENTAIRE LE PALAIS;public;127.7
15119;ECOLE ELEMENTAIRE PRIVEE SAINT ANDRE;privé sous contrat;108.8
15120;ECOLE ELEMENTAIRE PRIVEE INSTITUTION NOTRE DAME;privé sous contrat;101.1
15163;ECOLE ELEMENTAIRE;public;103.6
15250;ECOLE ELEMENTAIRE;public;100.3
15266;ECOLE ELEMENTAIRE;public;119.6
16015;ECOLE ELEMENTAIRE RENE DEFARGE;public;133.0
16015;ECOLE ELEMENTAIRE FERDINAND BUISSON;public;118.4
16138;ECOLE PRIMAIRE ALPHONSE DAUDET;public;107.9
16291;ECOLE ELEMENTAIRE JEAN MOULIN;public;103.2
16291;ECOLE ELEMENTAIRE ROBERT DOISNEAU;public;104.8
16211;ECOLE PRIMAIRE MARTHON;public;95.0
16207;ECOLE ELEMENTAIRE MARCILLAC LANVILLE;public;89.2
16340;ECOLE PRIMAIRE SAINT MEME LES CARRIERES;public;96.9
16216;ECOLE PRIMAIRE MERIGNAC;public;105.0
16163;ECOLE PRIMAIRE JEROME ET JEAN THARAUD;public;101.6
16300;ECOLE ELEMENTAIRE VAL DE BONNIEURE;public;100.7
16109;ECOLE ELEMENTAIRE COURBILLAC;public;97.1
16393;ECOLE PRIMAIRE FRANCOISE DOLTO;public;103.2
16360;ECOLE ELEMENTAIRE SALLES DE BARBEZIEUX;public;104.5
16028;ECOLE ELEMENTAIRE JACQUES PREVERT;public;95.3
55545;ECOLE PRIMAIRE PUBLIQUE PORTE DE FRANCE;public;76.3
55533;ECOLE PRIMAIRE PUBLIQUE DES BORDS DE LA MEUSE;public;90.0
55204;ECOLE ELEMENTAIRE PUBLIQUE;public;99.0
55181;ECOLE ELEMENTAIRE PUBLIQUE LE GRAND MEAULNES;public;91.1
55427;ECOLE PRIMAIRE PUBLIQUE PERGAUD PAGNOL;public;80.1
55167;ECOLE PRIMAIRE PUBLIQUE BERNARD COURTAUX;public;91.4
55158;ECOLE PRIMAIRE PUBLIQUE;public;95.0
56100;ECOLE PRIMAIRE PUBLIQUE JEAN MOULIN;public;90.5
56131;ECOLE PRIMAIRE PUBLIQUE L ARBRE JAUNE;public;96.7
56140;ECOLE PRIMAIRE PUBLIQUE LE GRAND MARRONNIER;public;98.8
56169;ECOLE PRIMAIRE PUBLIQUE ARLECAN;public;110.4
56243;ECOLE PRIMAIRE PUBLIQUE CLAUDE AVELINE;public;122.6
56158;ECOLE ELEMENTAIRE PUBLQIUE RENE GUY CADOU;public;115.3
56172;ECOLE PRIMAIRE PUBLIQUE LA CLAIE;public;91.4
56107;ECOLE PRIMAIRE PUBLIQUE LE MENEZ;public;128.5
56222;ECOLE PRIMAIRE PUBLIQUE PAUL EMILE VICTOR;public;91.9
56231;ECOLE PRIMAIRE PUBLIQUE JEAN ROSTAND;public;118.8
56260;ECOLE PRIMAIRE PUBLIQUE ARMORIQUE;public;74.8
56141;ECOLE PRIMAIRE PUBLIQUE LES PETITS CHAJ DU;public;103.5
56149;ECOLE PRIMAIRE PUBLIQUE JEAN MARIE BOËFFARD;public;101.6
56251;ECOLE PRIMAIRE PUBLIQUE DU TILLEUL;public;123.3
56001;ECOLE PRIMAIRE PUBLIQUE EUGENE ET M RENAUDEAU;public;106.5
56003;ECOLE PRIMAIRE PUBLIQUE LA TOULINE;public;128.1
56009;ECOLE PRIMAIRE PUBLIQUE DE BANGOR;public;108.4
56015;ECOLE PRIMAIRE PUBLIQUE LA LUNE VERTE;public;107.7
56024;ECOLE PRIMAIRE PUBLIQUE ROBIN FOUCQUET;public;106.7
56178;ECOLE PRIMAIRE PUBLIQUE JULES FERRY;public;88.8
56181;ECOLE PRIMAIRE PUBLIQUE CHANDERNAGOR;public;114.4
56185;ECOLE ELEMENTAIRE PUBLIQUE ANATOLE FRANCE;public;105.8
56029;ECOLE PRIMAIRE PUBLIQUE DU LEVANT;public;98.8
56034;ECOLE PRIMAIRE PUBLIQUE DES KORRIGANS;public;114.9
56061;ECOLE PRIMAIRE PUBLIQUE JEAN DE LA FONTAINE;public;99.1
56063;ECOLE PRIMAIRE PUBLIQUE JEAN GUEHENNO;public;106.6
56065;ECOLE PRIMAIRE PUBLIQUE DE GOURHEL;public;111.4
56013;ECOLE PRIMAIRE PRIVEE SAINT JEAN;privé sous contrat;110.2
56015;ECOLE PRIMAIRE PRIVEE SAINT THURIAU;privé sous contrat;107.6
56020;ECOLE PRIMAIRE PRIVEE SAINT GILDAS;privé sous contrat;103.9
56027;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;99.3
56032;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;99.5
56034;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;111.5
56197;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;109.6
56039;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;95.8
56047;ECOLE PRIMAIRE PRIVEE SAINT YVES;privé sous contrat;95.9
56074;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;99.7
56075;ECOLE PRIMAIRE PRIVEE SAINTE JEANNE D ARC;privé sous contrat;105.2
56078;ECOLE PRIMAIRE PRIVEE NOTRE DAME DES VICTOIRES;privé sous contrat;121.4
56092;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;91.8
56098;ECOLE PRIMAIRE PRIVEE NOTRE DAME AUXILIATRICE;privé sous contrat;103.0
56101;ECOLE PRIMAIRE PRIVEE NOTRE DAME DES FLEURS;privé sous contrat;105.0
56107;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LARMOR NOTRE DAME DE LA CLARTE;privé sous contrat;138.0
56120;ECOLE PRIMAIRE PRIVEE SAINT GILDAS;privé sous contrat;112.5
56121;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;105.9
56152;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;105.2
56155;ECOLE PRIMAIRE PRIVEE SAINT GILDAS;privé sous contrat;100.6
56158;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;117.2
56160;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;98.4
56161;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;107.6
56180;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME DE LOURDES;privé sous contrat;96.1
56124;ECOLE PRIMAIRE PRIVEE SAINTE JEANNE D ARC;privé sous contrat;111.7
56125;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;100.1
56127;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;privé sous contrat;96.1
56129;ECOLE PRIMAIRE PRIVEE SAINT JEAN BAPTISTE;privé sous contrat;96.4
56132;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;116.3
56165;ECOLE ELEMENTAIRE PRIVEE SAINT JOSEPH;privé sous contrat;102.9
56140;ECOLE PRIMAIRE PRIVEE SAINT CYR SAINTE JULITTE;privé sous contrat;97.1
56144;ECOLE PRIMAIRE PRIVEE SACRE COEUR;privé sous contrat;95.2
56145;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;100.8
56215;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;104.2
56219;ECOLE PRIMAIRE PRIVEE SAINTE MARGUERITE;privé sous contrat;107.6
56223;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;101.4
56228;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;105.5
56237;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;107.6
56178;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LA JOIE SAINT JOSEPH;privé sous contrat;105.1
56243;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;114.6
56250;ECOLE PRIMAIRE PRIVEE SAINT PIERRE SAINT PAUL;privé sous contrat;93.7
56258;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;112.5
56260;ECOLE PRIMAIRE PRIVEE BIENHEUREUX RENE ROGUES;privé sous contrat;126.7
56260;ECOLE PRIMAIRE PRIVEE FRANCOISE D AMBOISE;privé sous contrat;85.1
56260;ECOLE PRIMAIRE PRIVEE SAINTE JEHANNE D ARC;privé sous contrat;127.1
56162;ECOLE PRIMAIRE PUBLIQUE LOMENER KERROCH;public;126.4
56166;ECOLE ELEMENTAIRE PUBLIQUE MANEHOUARN;public;102.6
56081;ECOLE PRIMAIRE PUBLIQUE DE GUISCRIFF;public;94.1
56255;ECOLE PRIMAIRE PUBLIQUE LES KORRIGANS;public;106.5
56207;ECOLE PRIMAIRE PUBLIQUE LES HIRONDELLES;public;94.2
56075;ECOLE PRIMAIRE PUBLIQUE BROCELIANDE;public;100.3
56233;ECOLE PRIMAIRE PUBLIQUE PIERRE JAKEZ HELIAS;public;111.2
56075;ECOLE PRIMAIRE PUBLIQUE VICTOR SCHOELCHER;public;104.2
56083;ECOLE ELEMENTAIRE PUBLIQUE PIERRE ET MARIE CURIE;public;101.3
56073;ECOLE PRIMAIRE PUBLIQUE LOUIS HUBERT;public;83.8
56041;ECOLE PRIMAIRE PUBLIQUE AR GWENNILI;public;90.9
56122;ECOLE PRIMAIRE PRIVEE SAINTE JEANNE D ARC;privé sous contrat;103.6
56026;ECOLE PRIMAIRE PUBLIQUE LA FEUILLAISON;public;99.4
56121;ECOLE ELEMENTAIRE PUBLIQUE BISSON;public;100.3
56121;ECOLE ELEMENTAIRE PUBLIQUE BOIS DU CHATEAU;public;67.9
56105;ECOLE PRIMAIRE PUBLIQUE AR MILAD;public;88.3
56033;ECOLE PRIMAIRE PUBLIQUE YANN ARTHUS BERTRAND;public;95.0
56260;ECOLE PRIMAIRE PUBLIQUE TOHANNIC;public;128.9
57681;ECOLE ELEMENTAIRE DU MARRONNIER;public;96.3
57546;ECOLE ELEMENTAIRE LES MARRONNIERS;public;134.2
57630;ECOLE ELEMENTAIRE BELLEVUE;public;79.4
57538;ECOLE ELEMENTAIRE JEAN DE LA FONTAINE;public;97.6
57150;ECOLE PRIMAIRE;public;113.9
57160;ECOLE PRIMAIRE DR A SCHWEITZER;public;69.9
57079;ECOLE ELEMENTAIRE;public;88.5
57762;ECOLE PRIMAIRE;public;89.4
57117;ECOLE ELEMENTAIRE;public;129.1
57557;ECOLE PRIMAIRE CHARLES D HUART;public;106.9
57463;ECOLE ELEMENTAIRE VALLIERES LE VAL 2;public;113.5
57221;ECOLE PRIMAIRE CENTRE;public;90.0
57368;ECOLE ELEMENTAIRE J BURGER;public;84.9
57143;ECOLE ELEMENTAIRE CENTRE;public;92.8
57757;ECOLE ELEMENTAIRE JACQUES PREVERT;public;117.5
57672;ECOLE PRIMAIRE ELANGE LES SEMAILLES;public;122.6
57477;ECOLE ELEMENTAIRE;public;95.7
57541;GROUPE SCOLAIRE DE PHILIPPSBOURG;public;103.4
57464;ECOLE ELEMENTAIRE;public;102.5
57677;ECOLE ELEMENTAIRE;public;109.5
57626;ECOLE PRIMAIRE;public;115.1
57129;ECOLE PRIMAIRE ARC EN CIEL;public;128.8
57655;ECOLE PRIMAIRE;public;112.8
57672;ECOLE PRIMAIRE PETITE SAISON;public;103.4
57667;ECOLE PRIMAIRE MARCEL DAUENDORFFER;public;102.3
57122;ECOLE ELEMENTAIRE;public;98.5
57488;ECOLE ELEMENTAIRE LES GRANDES AIGRETTES;public;92.1
57634;ECOLE ELEMENTAIRE LES QUATRE VENTS;public;120.3
57414;ECOLE PRIMAIRE J CREVAUX;public;93.5
57480;ECOLE PRIMAIRE PRIVEE ENSEMBLE SCOLAIRE JEAN XXIII;privé sous contrat;133.2
57725;ECOLE ELEMENTAIRE;public;88.6
57019;ECOLE PRIMAIRE MALANCOURT LA MONTAGNE JULES FERRY;public;102.4
57373;ECOLE ELEMENTAIRE;public;109.0
57089;ECOLE ELEMENTAIRE LOUIS PASTEUR;public;87.9
57602;ECOLE ELEMENTAIRE DE LA FORET;public;122.2
57463;ECOLE ELEMENTAIRE BORNY ZUP BARRES;public;63.5
57426;ECOLE PRIMAIRE;public;108.4
57346;ECOLE ELEMENTAIRE;public;98.8
57706;ECOLE PRIMAIRE;public;97.7
57630;ECOLE ELEMENTAIRE HOFF;public;98.3
57267;ECOLE PRIMAIRE;public;91.4
57616;ECOLE PRIMAIRE LANGEVIN;public;113.8
57206;ECOLE ELEMENTAIRE L PASTEUR;public;99.9
57022;ECOLE ELEMENTAIRE;public;111.1
57096;ECOLE ELEMENTAIRE VICTOR HUGO;public;102.6
57289;ECOLE ELEMENTAIRE CENTRE;public;103.0
57515;ECOLE ELEMENTAIRE;public;111.1
57545;ECOLE PRIMAIRE;public;134.4
57683;ECOLE ELEMENTAIRE MONTAIGNE;public;88.1
57658;ECOLE PRIMAIRE;public;94.8
57017;ECOLE PRIMAIRE;public;112.0
57039;ECOLE PRIMAIRE LE PATURAL;public;113.2
57408;ECOLE ELEMENTAIRE;public;104.1
57690;ECOLE PRIMAIRE DU STADE;public;102.3
57261;ECOLE PRIMAIRE LES HIRONDELLES;public;94.3
57227;ECOLE PRIMAIRE BICULTURELLE CREUTZBERG;public;84.7
57591;ECOLE PRIMAIRE VILLERS;public;89.6
57026;ECOLE ELEMENTAIRE;public;113.6
57757;ECOLE ELEMENTAIRE R SCHUMAN;public;101.1
57499;ECOLE ELEMENTAIRE;public;112.8
57767;ECOLE PRIMAIRE;public;121.6
57250;ECOLE ELEMENTAIRE DU MONT ROYAL;public;92.6
57606;ECOLE PRIMAIRE JEANNE D ARC;public;92.4
57556;ECOLE PRIMAIRE JEAN XXIII;public;84.9
57630;ECOLE ELEMENTAIRE PONS SARAVI;public;79.2
57487;ECOLE ELEMENTAIRE CENTRE;public;103.0
57543;ECOLE ELEMENTAIRE LE RUISSEMBEAU;public;108.3
57179;ECOLE PRIMAIRE LES CHARMILLES;public;111.7
57463;ECOLE ELEMENTAIRE GRIGY P DE ROZIER;public;88.1
57124;ECOLE ELEMENTAIRE G POMPIDOU;public;111.7
57106;ECOLE PRIMAIRE POL GRANDJEAN;public;80.7
57447;ECOLE ELEMENTAIRE FERRY;public;113.5
57463;ECOLE ELEMENTAIRE MICHEL COLUCCI;public;63.4
57537;ECOLE ELEMENTAIRE J Y COUSTEAU;public;74.9
57483;ECOLE PRIMAIRE STREIFF;public;82.4
57412;ECOLE PRIMAIRE AUGUSTE MIGETTE;public;126.7
57666;ECOLE PRIMAIRE MARCEL PAGNOL;public;101.1
57390;ECOLE ELEMENTAIRE LES VERRIERS;public;92.2
57474;ECOLE PRIMAIRE MARCEL PAGNOL;public;94.0
57132;ECOLE PRIMAIRE A ROUYER;public;93.2
57463;ECOLE ELEMENTAIRE SAINTE SEGOLENE DEBUSSY;public;120.1
57227;ECOLE ELEMENTAIRE BELLEVUE;public;75.5
57097;ECOLE ELEMENTAIRE L KRAUSE;public;100.8
57207;GROUPE SCOLAIRE DU PARC;public;73.3
57672;ECOLE ELEMENTAIRE SPECIALISEE LES COQUELICOTS;public;94.2
57589;ECOLE ELEMENTAIRE JEAN MONNET;public;101.9
57134;ECOLE ELEMENTAIRE CENTRE ET DE CHAUVAUX;public;120.0
57355;ECOLE ELEMENTAIRE LA FLUTE ENCHANTEE;public;107.8
57751;ECOLE ELEMENTAIRE PIERRE ET MARIE CURIE;public;76.3
57463;ECOLE ELEMENTAIRE NOTRE DAME;public;111.0
57227;ECOLE PRIMAIRE BRUCH;public;75.2
57227;ECOLE PRIMAIRE DU CENTRE;public;75.4
57425;ECOLE PRIMAIRE DE LUPPY;public;109.1
44162;ECOLE ELEMENTAIRE PUBLIQUE LES GRANDS BOIS;public;114.3
44164;ECOLE PRIMAIRE PUBLIQUE RAYMOND DEVOS;public;107.0
44184;ECOLE PRIMAIRE PUBLIQUE PIERRE ET MARIE CURIE;public;130.7
44184;ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO;public;100.0
44184;ECOLE PRIMAIRE PUBLIQUE JULES SIMON;public;108.4
44184;ECOLE PRIMAIRE PUBLIQUE LAMARTINE;public;100.9
44184;ECOLE ELEMENTAIRE PUBLIQUE LEON BLUM;public;79.8
44187;ECOLE PRIMAIRE PUBLIQUE JACQUES BREL;public;98.7
44188;ECOLE ELEMENTAIRE PUBLIQUE JEAN ROSTAND;public;111.4
44198;ECOLE ELEMENTAIRE PUBLIQUE LA TILLEULIERE;public;105.9
44204;ECOLE ELEMENTAIRE PUBLIQUE JOACHIM DU BELLAY;public;121.0
44210;ECOLE ELEMENTAIRE PUBLIQUE LEO LAGRANGE;public;89.2
44032;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;116.9
44031;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU SACRE COEUR;privé sous contrat;94.2
44026;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;135.1
44025;ECOLE PRIMAIRE PRIVEE SAINT VICTOR;privé sous contrat;109.1
44019;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;110.5
44064;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME DU BON ACCUEIL;privé sous contrat;94.5
44075;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;privé sous contrat;97.7
44094;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;135.3
44088;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;105.0
44082;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;112.4
44131;ECOLE PRIMAIRE PRIVEE ANGE GARDIEN;privé sous contrat;120.6
44129;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;106.0
44128;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;98.1
44124;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;99.6
44123;ECOLE PRIMAIRE PRIVEE SAINT GUENOLE;privé sous contrat;98.6
44122;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;120.8
44119;ECOLE PRIMAIRE PRIVEE PERE CEYRAC;privé sous contrat;107.7
44113;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;109.7
44151;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU SACRE COEUR;privé sous contrat;112.0
44146;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;100.4
44141;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;99.6
44138;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;105.7
44133;ECOLE PRIMAIRE PRIVEE L ALLIANCE;privé sous contrat;109.4
44131;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;120.9
44174;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;105.2
44172;ECOLE PRIMAIRE PRIVEE SAINT VINCENT;privé sous contrat;129.3
44170;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;96.6
44162;ECOLE PRIMAIRE PRIVEE SAINT HERMELAND;privé sous contrat;127.7
44208;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU SACRE COEUR;privé sous contrat;97.9
44202;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;privé sous contrat;111.2
44197;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;101.2
44190;ECOLE PRIMAIRE PRIVEE SAINTE BERNADETTE;privé sous contrat;131.9
44189;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;privé sous contrat;100.9
44188;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LA CLARTE;privé sous contrat;116.8
44185;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;100.9
44109;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE TOUTES AIDES;privé sous contrat;121.7
44109;ECOLE PRIMAIRE PRIVEE SAINTE CLAIRE D ASSISE;privé sous contrat;128.4
44109;ECOLE PRIMAIRE PRIVEE MARCEL CALLO;privé sous contrat;114.4
44216;ECOLE PRIMAIRE PRIVEE SAINTE JEANNE D ARC;privé sous contrat;104.8
44109;ECOLE PRIMAIRE PRIVEE LA PERVERIE;privé sous contrat;141.1
44109;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;privé sous contrat;134.6
44109;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LOURDES;privé sous contrat;128.3
44184;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH (ST JOSEPH DE MEAN);privé sous contrat;100.3
44184;ECOLE PRIMAIRE PRIVEE SAINTE BERNADETTE;privé sous contrat;120.4
44109;ECOLE PRIMAIRE PRIVEE NOTRE DAME DES BATIGNOLLES;privé sous contrat;114.0
44109;ECOLE PRIMAIRE PRIVEE SAINT YVES;privé sous contrat;132.8
44109;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;145.8
44109;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE TOUTES AIDES;privé sous contrat;128.6
44109;ECOLE ELEMENTAIRE PRIVEE DON BOSCO;privé sous contrat;132.9
44109;ECOLE ELEMENTAIRE PUBLIQUE LA BOTTIERE;public;80.1
44081;ECOLE ELEMENTAIRE PUBLIQUE LE CHAMBORD;public;93.8
44212;ECOLE ELEMENTAIRE PUBLIQUE PAUL ELUARD;public;111.4
44172;ECOLE PRIMAIRE PUBLIQUE FELIX TESSIER;public;106.5
44162;ECOLE PRIMAIRE PUBLIQUE NELSON MANDELA;public;77.2
44143;ECOLE PRIMAIRE PUBLIQUE RAGON;public;107.7
44066;ECOLE PRIMAIRE PUBLIQUE ROBERT DESNOS;public;122.1
44035;ECOLE ELEMENTAIRE PUBLIQUE BEAUSOLEIL;public;129.7
44109;ECOLE ELEMENTAIRE PUBLIQUE LOUIS PERGAUD;public;127.8
44215;ECOLE ELEMENTAIRE PUBLIQUE L ENCLOS;public;130.0
44184;ECOLE PRIMAIRE PUBLIQUE MADELEINE REBERIOUX;public;73.5
44102;ECOLE PRIMAIRE PUBLIQUE RENE CASSIN;public;113.2
44216;ECOLE PRIMAIRE PUBLIQUE PAUL EMILE VICTOR;public;102.3
44184;ECOLE PRIMAIRE PUBLIQUE JEAN ZAY;public;90.0
44198;ECOLE ELEMENTAIRE PUBLIQUE LE CLOS DU MOULIN;public;121.4
44184;ECOLE ELEMENTAIRE ANDREE CHEDID;public;72.7
44172;ECOLE PRIMAIRE PUBLIQUE LA REINETIERE;public;130.9
44035;ECOLE PRIMAIRE PUBLIQUE LA BLANCHETIERE;public;141.1
44109;ECOLE PRIMAIRE PUBLIQUE MAISON NEUVE;public;89.1
44207;ECOLE PRIMAIRE PUBLIQUE LES MILLE MOTS;public;101.7
44066;ECOLE ELEMENTAIRE PUBLIQUE LA FUTAIE;public;120.3
44068;ECOLE PRIMAIRE PUBLIQUE LA LUNE BLEUE;public;98.9
44162;ECOLE PRIMAIRE PUBLIQUE CONDORCET;public;108.3
44118;ECOLE PRIMAIRE PUBLIQUE RENE GOSCINNY;public;99.2
44073;ECOLE PRIMAIRE PUBLIQUE MARIE CURIE;public;115.9
44213;ECOLE PRIMAIRE PUBLIQUE L OISEAU LYRE;public;89.5
44173;ECOLE PRIMAIRE PUBLIQUE LUCIE AUBRAC;public;105.3
44157;ECOLE PRIMAIRE PUBLIQUE L ARC EN CIEL;public;89.8
44109;ECOLE PRIMAIRE PUBLIQUE AIME CESAIRE;public;113.1
44162;ECOLE PRIMAIRE PUBLIQUE STEPHANE HESSEL;public;106.8
44180;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;99.7
44047;ECOLE PRIMAIRE PUBLIQUE JEAN ZAY;public;104.8
45252;ECOLE ELEMENTAIRE CLOS BEAUVOYS;public;78.7
45332;ECOLE PRIMAIRE;public;103.6
45334;ECOLE PRIMAIRE;public;102.6
45122;ECOLE PRIMAIRE HENRI BALTHIOT;public;97.3
45277;ECOLE ELEMENTAIRE;public;98.3
45016;ECOLE PRIMAIRE;public;106.8
45096;ECOLE ELEMENTAIRE FERDINAND GILSON;public;106.8
45234;ECOLE ELEMENTAIRE CHARLES PENSEE;public;117.8
45234;ECOLE ELEMENTAIRE MICHEL DE LA FOURNIERE;public;99.6
45234;ECOLE ELEMENTAIRE D APPLICATION LOUIS GUILLOUX;public;117.8
45289;ECOLE PRIMAIRE;public;112.7
45333;ECOLE PRIMAIRE JACQUES YVES COUSTEAU;public;117.5
45019;ECOLE ELEMENTAIRE;public;108.1
45197;ECOLE PRIMAIRE;public;117.6
45062;ECOLE PRIMAIRE;public;108.3
45092;ECOLE ELEMENTAIRE;public;110.9
45207;ECOLE ELEMENTAIRE;public;100.7
45156;ECOLE PRIMAIRE;public;103.0
41180;ECOLE PRIMAIRE EDOUARD MALINGIE;public;109.4
41185;ECOLE ELEMENTAIRE VICTOR HUGO;public;106.1
41194;ECOLE ELEMENTAIRE MAURICE LECLERT;public;101.3
41211;ECOLE PRIMAIRE LE GAI SAVOIR;public;105.6
41229;ECOLE PRIMAIRE;public;95.9
41237;ECOLE PRIMAIRE;public;94.4
41239;ECOLE ELEMENTAIRE;public;94.6
41251;ECOLE ELEMENTAIRE LES FONTAINES;public;109.2
41295;ECOLE ELEMENTAIRE LES NOËLS;public;112.1
41144;ECOLE ELEMENTAIRE;public;106.9
41220;ECOLE ELEMENTAIRE LES PERRIERES;public;99.6
41067;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;privé sous contrat;119.8
41173;ECOLE PRIMAIRE PRIVEE SACRE COEUR;privé sous contrat;114.5
41231;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LOURDES;privé sous contrat;103.4
41233;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;116.8
41280;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;108.5
41173;ECOLE PRIMAIRE;public;99.8
41243;ECOLE ELEMENTAIRE MARIE CURIE;public;102.2
41204;ECOLE ELEMENTAIRE;public;107.9
41212;ECOLE ELEMENTAIRE;public;117.7
41149;ECOLE ELEMENTAIRE LOUIS PASTEUR;public;97.8
41269;ECOLE ELEMENTAIRE LOUIS PERGAUD;public;99.4
41018;ECOLE ELEMENTAIRE SIMONE WEIL;public;91.4
41075;ECOLE PRIMAIRE JACQUES PREVERT;public;84.0
