insee_code,categorie_terrain,commune_name,median_price_m2,q1_price_m2,q3_price_m2,nb_transactions,perc_bare_land,dispersion_index
63419,Terrains Standards,SERVANT,194.54545454545453,61.607142857142854,305.7142857142857,17,0.6470588235294118,1.2547563417890522
63421,Terrains Standards,SINGLES,14.285714285714286,1.0517282806439434,110.26628394993251,11,0.6363636363636364,7.6450188968502
63422,Terrains Standards,SOLIGNAT,117.50255885363357,1.0810810810810811,574.0,9,0.7777777777777778,4.8757995103117056
63423,Terrains Standards,SUGERES,62.442761720719204,0.45867232039603156,548.3516483516484,20,0.9,8.774323251136014
63426,Terrains Standards,TAUVES,131.85011709601872,76.02564102564102,157.14285714285714,8,0.25,0.6152229357380334
63430,Micro-terrains,THIERS,964.4444444444445,585.0439882697947,4240.447343895619,30,0.6666666666666666,3.790164769658113
63430,Terrains Standards,THIERS,281.25,127.77777777777777,755.9288537549407,267,0.4943820224719101,2.2334260479188015
63432,Terrains Standards,THURET,332.6388888888889,115.82360570687419,491.27906976744185,10,0.6,1.1287178877812472
63434,Micro-terrains,TOURS-SUR-MEYMONT,1500.0,1450.0,1705.8823529411766,5,0.8,0.1705882352941177
63434,Terrains Standards,TOURS-SUR-MEYMONT,78.125,44.1405715848489,221.77919546340598,15,0.7333333333333333,2.273774385645531
63439,Terrains Standards,USSON,47.872666054484235,25.85003035822708,70.10035419126328,6,0.8333333333333334,0.9243338105021053
63440,Terrains Standards,VALBELEIX,437.1666666666667,304.3509915329768,1055.1420780711826,8,0.75,1.7174024091609736
63441,Terrains Standards,VALCIVIERES,2.4705882352941178,1.2653061224489797,4.682662538699691,6,0.8333333333333334,1.3832156922919545
63448,Terrains Standards,LE VERNET-CHAMEANE,133.33333333333334,1.296875,220.02597402597402,45,0.6666666666666666,1.640468242694805
63450,Terrains Standards,VERNEUGHEOL,236.30581516095535,60.58076786978061,335.9873707252494,6,0.8333333333333334,1.1654668873378364
63451,Terrains Standards,VERNINES,92.0,60.26544738680384,357.0175438596491,7,0.42857142857142855,3.2255662660091877
63453,Micro-terrains,VERTAIZON,3105.235042735043,2668.0567978533095,6518.506944444444,6,0.6666666666666666,1.2399866978184422
63453,Terrains Standards,VERTAIZON,443.43065693430657,184.2503438789546,1055.5555555555557,39,0.5897435897435898,1.9649187489661621
63454,Terrains Standards,VERTOLAYE,128.13685439159616,120.66770186335404,137.68115942028987,12,0.5833333333333334,0.13277567673810212
63455,Terrains Standards,VEYRE-MONTON,639.386189258312,276.99528301886795,769.9082240762813,65,0.5230769230769231,0.7709158398137944
63456,Terrains Standards,VICHEL,2.8944400212314223,2.5545949661590526,5.207943049831398,6,1.0,0.916705153400793
63457,Micro-terrains,VIC-LE-COMTE,10714.285714285714,1526.6666666666667,15517.241379310344,9,0.5555555555555556,1.3057869731800766
63457,Terrains Standards,VIC-LE-COMTE,468.24927355749276,285.031512605042,729.5660606060605,48,0.3541666666666667,0.9493544851093881
63460,Terrains Standards,VILLOSSANGES,19.213003375232773,11.731010671688637,46.17424242424242,8,0.875,1.7927041951678464
63463,Grands Domaines,VISCOMTAT,0.3239352129574085,0.16587677725118483,0.40298507462686567,5,1.0,0.7319620957875185
63463,Terrains Standards,VISCOMTAT,4.805194805194805,0.9057319857916103,22.927978210394713,12,0.9166666666666666,4.583007998093078
